protein,replID,treatment,timeID,timeAfterExposure,dose_uM,dose_uMadj,timepoints,data4modelInterpol,data4modelReal
N,5,CDDP,39,57.8,1,1,58,1346.0148853150329,1341.5
N,5,CDDP,40,59.3,1,1,59.5,1349.9402536066686,1370.5
N,5,CDDP,41,60.8,1,1,61,1352.7284628750078,1341
N,5,CDDP,42,62.3,1,1,62.5,1354.075745623042,1351
N,5,CDDP,43,63.8,1,1,64,1353.6783343537613,1362
N,5,CDDP,44,65.3,1,1,65.5,1351.2324615701568,1336
N,5,CDDP,45,66.8,1,1,67,1346.4343597752195,1355.5
N,6,CDDP,1,0.7,1,1,1,973.1305629706582,982
N,6,CDDP,2,2.2,1,1,2.5,991.1750111098005,984
N,6,CDDP,3,3.7,1,1,4,1008.278136982008,1002
N,6,CDDP,4,5.2,1,1,5.5,1024.5129700299124,999.5
N,6,CDDP,5,6.7,1,1,7,1039.952539696145,1023
N,6,CDDP,6,8.2,1,1,8.5,1054.6698754233378,1072.5
N,6,CDDP,7,9.7,1,1,10,1068.7380066541218,1074.5
N,6,CDDP,8,11.2,1,1,11.5,1082.2299628311287,1069
N,6,CDDP,9,12.7,1,1,13,1095.2187733969897,1095
N,6,CDDP,10,14.2,1,1,14.5,1107.7774677943369,1108
N,6,CDDP,11,15.7,1,1,16,1119.9790754658015,1134
N,6,CDDP,12,17.2,1,1,17.5,1131.8963930014413,1147.5
N,6,CDDP,13,18.7,1,1,19,1143.5528522456964,1148.5
N,6,CDDP,14,20.2,1,1,20.5,1154.8617457756588,1133
N,6,CDDP,15,21.7,1,1,22,1165.7214636037081,1156.5
N,6,CDDP,16,23.2,1,1,23.5,1176.0303957422216,1177.5
N,6,CDDP,17,24.7,1,1,25,1185.6869322035775,1176
N,6,CDDP,18,26.2,1,1,26.5,1194.5894630001544,1195
N,6,CDDP,19,27.7,1,1,28,1202.6363781443304,1195
N,6,CDDP,20,29.2,1,1,29.5,1209.7260676484834,1192.5
N,6,CDDP,21,30.7,1,1,31,1215.7569215249919,1218.5
N,6,CDDP,22,32.2,1,1,32.5,1220.6273297862342,1201
N,6,CDDP,23,33.7,1,1,34,1224.2360883003857,1222
N,6,CDDP,24,35.2,1,1,35.5,1226.5680343648028,1216
N,6,CDDP,25,36.7,1,1,37,1227.7999750692998,1262
N,6,CDDP,26,38.2,1,1,38.5,1228.1346922747653,1224
N,6,CDDP,27,39.7,1,1,40,1227.7749678420869,1225.5
N,6,CDDP,28,41.2,1,1,41.5,1226.9235836321536,1240.5
N,6,CDDP,29,42.7,1,1,43,1225.783321505853,1261.5
N,6,CDDP,30,44.2,1,1,44.5,1224.5569633240739,1227.5
N,6,CDDP,31,45.7,1,1,46,1223.4472909477038,1208.5
N,6,CDDP,32,47.2,1,1,47.5,1222.6570862376311,1233.5
N,6,CDDP,33,48.7,1,1,49,1222.389131054744,1204
N,6,CDDP,34,50.2,1,1,50.5,1222.845628895883,1215.5
N,6,CDDP,35,51.7,1,1,52,1224.1061700797816,1206.5
N,6,CDDP,36,53.2,1,1,53.5,1225.9767787306212,1229
N,6,CDDP,37,54.7,1,1,55,1228.226463673533,1230
N,6,CDDP,38,56.2,1,1,56.5,1230.6242337336487,1217.5
N,6,CDDP,39,57.7,1,1,58,1232.9390977360981,1227
N,6,CDDP,40,59.2,1,1,59.5,1234.9400645060125,1248.5
N,6,CDDP,41,60.7,1,1,61,1236.396142868523,1243.5
N,6,CDDP,42,62.2,1,1,62.5,1237.0763416487605,1239
N,6,CDDP,43,63.7,1,1,64,1236.7496696718556,1235.5
N,6,CDDP,44,65.2,1,1,65.5,1235.1851357629394,1250
N,6,CDDP,45,66.7,1,1,67,1232.1517487471428,1219
N,9,CDDP,1,0.7,1,1,1,990.6206922443662,971.5
N,9,CDDP,2,2.2,1,1,2.5,990.0858825975164,996.5
N,9,CDDP,3,3.7,1,1,4,994.0637835871164,1023.5
N,9,CDDP,4,5.2,1,1,5.5,1001.9907748957721,1004.5
N,9,CDDP,5,6.7,1,1,7,1013.3032362060895,1001.5
N,9,CDDP,6,8.2,1,1,8.5,1027.4375472006748,1031
N,9,CDDP,7,9.7,1,1,10,1043.8300875621337,1026
N,9,CDDP,8,11.2,1,1,11.5,1061.9172369730725,1037
N,9,CDDP,9,12.7,1,1,13,1081.1353751160968,1085.5
N,9,CDDP,10,14.2,1,1,14.5,1100.920881673813,1097
N,9,CDDP,11,15.7,1,1,16,1120.7101363288266,1120.5
N,9,CDDP,12,17.2,1,1,17.5,1139.9473130715342,1128.5
N,9,CDDP,13,18.7,1,1,19,1158.3061704892698,1155.5
N,9,CDDP,14,20.2,1,1,20.5,1175.7220629563258,1183
N,9,CDDP,15,21.7,1,1,22,1192.1445756064836,1184.5
N,9,CDDP,16,23.2,1,1,23.5,1207.5232935735244,1213
N,9,CDDP,17,24.7,1,1,25,1221.80780199123,1198.5
N,9,CDDP,18,26.2,1,1,26.5,1234.9476859933818,1239
N,9,CDDP,19,27.7,1,1,28,1246.892530713761,1281.5
N,9,CDDP,20,29.2,1,1,29.5,1257.59192128615,1235.5
N,9,CDDP,21,30.7,1,1,31,1266.9954428443293,1276.5
N,9,CDDP,22,32.2,1,1,32.5,1275.0526805220807,1259
N,9,CDDP,23,33.7,1,1,34,1281.7198807571863,1278
N,9,CDDP,24,35.2,1,1,35.5,1287.0220587263907,1292.5
N,9,CDDP,25,36.7,1,1,37,1291.024799472492,1281.5
N,9,CDDP,26,38.2,1,1,38.5,1293.7942123974965,1299.5
N,9,CDDP,27,39.7,1,1,40,1295.3964069034087,1322.5
N,9,CDDP,28,41.2,1,1,41.5,1295.8974923922347,1281
N,9,CDDP,29,42.7,1,1,43,1295.3635782659794,1281.5
N,9,CDDP,30,44.2,1,1,44.5,1293.8607739266486,1262.5
N,9,CDDP,31,45.7,1,1,46,1291.455188776247,1295.5
N,9,CDDP,32,47.2,1,1,47.5,1288.212932216781,1271
N,9,CDDP,33,48.7,1,1,49,1284.2001136502552,1309.5
N,9,CDDP,34,50.2,1,1,50.5,1279.563298957669,1299.5
N,9,CDDP,35,51.7,1,1,52,1274.8230435111668,1277.5
N,9,CDDP,36,53.2,1,1,53.5,1270.6084878448764,1299.5
N,9,CDDP,37,54.7,1,1,55,1267.5487842229852,1252
N,9,CDDP,38,56.2,1,1,56.5,1266.2730849096806,1260.5
N,9,CDDP,39,57.7,1,1,58,1267.41054216915,1263.5
N,9,CDDP,40,59.2,1,1,59.5,1271.5903082655814,1280
N,9,CDDP,41,60.7,1,1,61,1279.4415354631615,1256.5
N,9,CDDP,42,62.2,1,1,62.5,1291.5933760260787,1285.5
N,9,CDDP,43,63.7,1,1,64,1308.6749822185195,1312
N,9,CDDP,44,65.2,1,1,65.5,1331.3155063046722,1329.5
N,10,CDDP,1,1.1,1,1,1,1084.9369836571047,1086.5
N,10,CDDP,2,2.6,1,1,2.5,1088.3922665955436,1103
N,10,CDDP,3,4.1,1,1,4,1096.8585660336862,1100.5
N,10,CDDP,4,5.6,1,1,5.5,1109.4654031356592,1089.5
N,10,CDDP,5,7.1,1,1,7,1125.342299065589,1107.5
N,10,CDDP,6,8.6,1,1,8.5,1143.618774987602,1118
N,10,CDDP,7,10.1,1,1,10,1163.4243520658242,1170.5
N,10,CDDP,8,11.6,1,1,11.5,1183.8885514643823,1237
N,10,CDDP,9,13.1,1,1,13,1204.1408943474028,1212
N,10,CDDP,10,14.6,1,1,14.5,1223.3109018790117,1218
N,10,CDDP,11,16.1,1,1,16,1240.5280952233354,1244
N,10,CDDP,12,17.6,1,1,17.5,1254.94014915137,1253
N,10,CDDP,13,19.1,1,1,19,1266.2790829603584,1271.5
N,10,CDDP,14,20.6,1,1,20.5,1274.9724130999214,1310.5
N,10,CDDP,15,22.1,1,1,22,1281.4882516821947,1291.5
N,10,CDDP,16,23.6,1,1,23.5,1286.2947108193139,1270.5
N,10,CDDP,17,25.1,1,1,25,1289.859902623415,1258.5
N,10,CDDP,18,26.6,1,1,26.5,1292.6519392066346,1235
N,10,CDDP,19,28.1,1,1,28,1295.138932681107,1292.5
N,10,CDDP,20,29.6,1,1,29.5,1297.7889951589698,1283
N,10,CDDP,21,31.1,1,1,31,1301.0702387523575,1328
N,10,CDDP,22,32.6,1,1,32.5,1305.4507755734066,1318
N,10,CDDP,23,34.1,1,1,34,1311.2839916429562,1332.5
N,10,CDDP,24,35.6,1,1,35.5,1318.362478133972,1332.5
N,10,CDDP,25,37.1,1,1,37,1326.3077405176757,1325
N,10,CDDP,26,38.6,1,1,38.5,1334.7412424554893,1344
N,10,CDDP,27,40.1,1,1,40,1343.2844476088337,1350
N,10,CDDP,28,41.6,1,1,41.5,1351.558819639131,1363
N,10,CDDP,29,43.1,1,1,43,1359.1858222078024,1359
N,10,CDDP,30,44.6,1,1,44.5,1365.7869189762696,1348
N,10,CDDP,31,46.1,1,1,46,1370.9835736059542,1345.5
N,10,CDDP,32,47.6,1,1,47.5,1374.3972497582783,1376.5
N,10,CDDP,33,49.1,1,1,49,1375.663872523706,1373
N,10,CDDP,34,50.6,1,1,50.5,1374.8848643984911,1386.5
N,10,CDDP,35,52.1,1,1,52,1372.715691094184,1379
N,10,CDDP,36,53.6,1,1,53.5,1369.8441574215108,1342
N,10,CDDP,37,55.1,1,1,55,1366.9580681911982,1384.5
N,10,CDDP,38,56.6,1,1,56.5,1364.745228213973,1391
N,10,CDDP,39,58.1,1,1,58,1363.8934423005614,1351
N,10,CDDP,40,59.6,1,1,59.5,1365.0905152616906,1347
N,10,CDDP,41,61.1,1,1,61,1369.0242519080864,1368.5
N,10,CDDP,42,62.6,1,1,62.5,1376.382457050476,1395.5
N,10,CDDP,43,64.1,1,1,64,1387.8529354995853,1381
N,11,CDDP,1,0.8,10,10,1,1065.8212926650176,1063
N,11,CDDP,2,2.3,10,10,2.5,1064.3893473700875,1072
N,11,CDDP,3,3.8,10,10,4,1062.2256034433344,1047
N,11,CDDP,4,5.3,10,10,5.5,1059.3168928322052,1072.5
N,11,CDDP,5,6.8,10,10,7,1055.6500474841478,1053.5
N,11,CDDP,6,8.3,10,10,8.5,1051.2118993466086,1062.5
N,11,CDDP,7,9.8,10,10,10,1045.9892803670346,1041
N,11,CDDP,8,11.3,10,10,11.5,1039.9690224928738,1048
N,11,CDDP,9,12.8,10,10,13,1033.1379576715724,1027.5
N,11,CDDP,10,14.3,10,10,14.5,1025.4829178505781,1038
N,11,CDDP,11,15.8,10,10,16,1016.990734977338,1002
N,11,CDDP,12,17.3,10,10,17.5,1007.6482409992988,1005.5
N,11,CDDP,13,18.8,10,10,19,997.4443237311906,986.5
N,11,CDDP,14,20.3,10,10,20.5,986.4562628047048,978.5
N,11,CDDP,15,21.8,10,10,22,974.8813174010113,968.5
N,11,CDDP,16,23.3,10,10,23.5,962.9253055773771,979
N,11,CDDP,17,24.8,10,10,25,950.794045391068,969.5
N,11,CDDP,18,26.3,10,10,26.5,938.6933548993511,949
N,11,CDDP,19,27.8,10,10,28,926.8290521594921,958
N,11,CDDP,20,29.3,10,10,29.5,915.4069552287577,914
N,11,CDDP,21,30.8,10,10,31,904.6328821644148,903
N,11,CDDP,22,32.3,10,10,32.5,894.712651023729,883
N,11,CDDP,23,33.8,10,10,34,885.8520798639674,867.5
N,11,CDDP,24,35.3,10,10,35.5,878.2569867423961,853
N,11,CDDP,25,36.8,10,10,37,872.1188213425307,875.5
N,11,CDDP,26,38.3,10,10,38.5,867.440053306897,867
N,11,CDDP,27,39.8,10,10,40,864.0899279792284,868
N,11,CDDP,28,41.3,10,10,41.5,861.9349024971845,861.5
N,11,CDDP,29,42.8,10,10,43,860.8414339984245,903
N,11,CDDP,30,44.3,10,10,44.5,860.6759796206082,890
N,11,CDDP,31,45.8,10,10,46,861.3049965013953,835
N,11,CDDP,32,47.3,10,10,47.5,862.5949417784453,874.5
N,11,CDDP,33,48.8,10,10,49,864.4122725894175,856
N,11,CDDP,34,50.3,10,10,50.5,866.6234460719718,827.5
N,11,CDDP,35,51.8,10,10,52,869.0949193637675,839.5
N,11,CDDP,36,53.3,10,10,53.5,871.6931496024645,881
N,11,CDDP,37,54.8,10,10,55,874.2930998036684,874.5
N,11,CDDP,38,56.3,10,10,56.5,876.8181473613465,892.5
N,11,CDDP,39,57.8,10,10,58,879.2087749530515,908.5
N,11,CDDP,40,59.3,10,10,59.5,881.4054848531576,883.5
N,11,CDDP,41,60.8,10,10,61,883.3487793360398,889.5
N,11,CDDP,42,62.3,10,10,62.5,884.9791606760726,877.5
N,11,CDDP,43,63.8,10,10,64,886.2371311476309,882
N,11,CDDP,44,65.3,10,10,65.5,887.0631930250892,879
N,11,CDDP,45,66.8,10,10,67,887.3978485828222,882.5
N,11,CDDP,46,68.3,10,10,68.5,887.1816000952045,876.5
N,11,CDDP,47,69.8,10,10,70,886.3549498366112,894
N,11,CDDP,48,71.3,10,10,71.5,884.858400081417,890.5
N,12,CDDP,1,1,10,10,1,1026.6573260959697,1034.5
N,12,CDDP,2,2.5,10,10,2.5,1051.7675282281527,1054
N,12,CDDP,3,4,10,10,4,1070.930482026484,1060
N,12,CDDP,4,5.5,10,10,5.5,1084.8509781622072,1074
N,12,CDDP,5,7,10,10,7,1094.2338073065662,1083
N,12,CDDP,6,8.5,10,10,8.5,1099.7837601308051,1119
N,12,CDDP,7,10,10,10,10,1102.2056273061678,1108
N,12,CDDP,8,11.5,10,10,11.5,1102.204199503898,1101
N,12,CDDP,9,13,10,10,13,1100.4842673952398,1098.5
N,12,CDDP,10,14.5,10,10,14.5,1097.750621651437,1090
N,12,CDDP,11,16,10,10,16,1094.708052943734,1118.5
N,12,CDDP,12,17.5,10,10,17.5,1092.061351943374,1105
N,12,CDDP,13,19,10,10,19,1090.3798617988039,1072
N,12,CDDP,14,20.5,10,10,20.5,1089.691135567281,1077
N,12,CDDP,15,22,10,10,22,1089.8872787832659,1098
N,12,CDDP,16,23.5,10,10,23.5,1090.860396981218,1097
N,12,CDDP,17,25,10,10,25,1092.5025956955974,1084
N,12,CDDP,18,26.5,10,10,26.5,1094.7059804608643,1060.5
N,12,CDDP,19,28,10,10,28,1097.3626568114787,1100.5
N,12,CDDP,20,29.5,10,10,29.5,1100.3647302819004,1112
N,12,CDDP,21,31,10,10,31,1103.6043064065898,1129.5
N,12,CDDP,22,32.5,10,10,32.5,1106.973490720007,1132
N,12,CDDP,23,34,10,10,34,1110.3643887566116,1095.5
N,12,CDDP,24,35.5,10,10,35.5,1113.7011115784576,1082
N,12,CDDP,25,37,10,10,37,1117.0357923579747,1111.5
N,12,CDDP,26,38.5,10,10,38.5,1120.4525697951872,1146
N,12,CDDP,27,40,10,10,40,1124.0355825901174,1116
N,12,CDDP,28,41.5,10,10,41.5,1127.8689694427896,1114
N,12,CDDP,29,43,10,10,43,1132.0368690532266,1131
N,12,CDDP,30,44.5,10,10,44.5,1136.623420121453,1160
N,12,CDDP,31,46,10,10,46,1141.7127613474913,1146.5
N,12,CDDP,32,47.5,10,10,47.5,1147.3890314313658,1145.5
N,12,CDDP,33,49,10,10,49,1153.7363690730997,1159
N,12,CDDP,34,50.5,10,10,50.5,1160.8389129727166,1135.5
N,12,CDDP,35,52,10,10,52,1168.6949492169995,1180.5
N,12,CDDP,36,53.5,10,10,53.5,1176.9593534397716,1177
N,12,CDDP,37,55,10,10,55,1185.2011486616148,1177
N,12,CDDP,38,56.5,10,10,56.5,1192.989357903112,1193
N,12,CDDP,39,58,10,10,58,1199.893004184846,1195
N,12,CDDP,40,59.5,10,10,59.5,1205.4811105273984,1209.5
N,12,CDDP,41,61,10,10,61,1209.3226999513527,1228.5
N,12,CDDP,42,62.5,10,10,62.5,1210.9867954772901,1199
N,12,CDDP,43,64,10,10,64,1210.0424201257945,1214
N,12,CDDP,44,65.5,10,10,65.5,1206.0585969174476,1197.5
N,12,CDDP,45,67,10,10,67,1198.604348872832,1202.5
N,13,CDDP,1,1,10,10,1,798.4538856145269,797
N,13,CDDP,2,2.5,10,10,2.5,818.3259694569517,829.5
N,13,CDDP,3,4,10,10,4,834.24775803058,824.5
N,13,CDDP,4,5.5,10,10,5.5,846.6546743673368,836
N,13,CDDP,5,7,10,10,7,855.9821414991471,861.5
N,13,CDDP,6,8.5,10,10,8.5,862.6655824579359,871
N,13,CDDP,7,10,10,10,10,867.140420275628,867
N,13,CDDP,8,11.5,10,10,11.5,869.8420779841487,866
N,13,CDDP,9,13,10,10,13,871.2059786154225,864.5
N,13,CDDP,10,14.5,10,10,14.5,871.6675452013747,882
N,13,CDDP,11,16,10,10,16,871.6622007739301,884.5
N,13,CDDP,12,17.5,10,10,17.5,871.6253683650136,854
N,13,CDDP,13,19,10,10,19,871.959019240214,883.5
N,13,CDDP,14,20.5,10,10,20.5,872.7739704025614,851.5
N,13,CDDP,15,22,10,10,22,874.0311253837272,885.5
N,13,CDDP,16,23.5,10,10,23.5,875.6901487610733,880
N,13,CDDP,17,25,10,10,25,877.7107051119616,872
N,13,CDDP,18,26.5,10,10,26.5,880.0524590137545,873
N,13,CDDP,19,28,10,10,28,882.6750750438141,866.5
N,13,CDDP,20,29.5,10,10,29.5,885.5382177795027,900.5
N,13,CDDP,21,31,10,10,31,888.601551798182,899.5
N,13,CDDP,22,32.5,10,10,32.5,891.8247416772145,891
N,13,CDDP,23,34,10,10,34,895.1674519939622,921.5
N,13,CDDP,24,35.5,10,10,35.5,898.5901522176065,892.5
N,13,CDDP,25,37,10,10,37,902.071824329172,886
N,13,CDDP,26,38.5,10,10,38.5,905.6099628215267,914.5
N,13,CDDP,27,40,10,10,40,909.2028670793574,901
N,13,CDDP,28,41.5,10,10,41.5,912.848836487351,903.5
N,13,CDDP,29,43,10,10,43,916.5461704301948,911
N,13,CDDP,30,44.5,10,10,44.5,920.2931682925758,942
N,13,CDDP,31,46,10,10,46,924.0881294591811,920.5
N,13,CDDP,32,47.5,10,10,47.5,927.9293533146974,898.5
N,13,CDDP,33,49,10,10,49,931.8151392438122,926
N,13,CDDP,34,50.5,10,10,50.5,935.7437866312123,945
N,13,CDDP,35,52,10,10,52,939.7135903280716,937.5
N,13,CDDP,36,53.5,10,10,53.5,943.7222966304656,963
N,13,CDDP,37,55,10,10,55,947.7665864588654,960.5
N,13,CDDP,38,56.5,10,10,56.5,951.8430183288856,961
N,13,CDDP,39,58,10,10,58,955.9481507561405,956
N,13,CDDP,40,59.5,10,10,59.5,960.078542256245,953.5
N,13,CDDP,41,61,10,10,61,964.2307513448136,943.5
N,13,CDDP,42,62.5,10,10,62.5,968.4013365374607,972.5
N,13,CDDP,43,64,10,10,64,972.5868563498007,961.5
N,13,CDDP,44,65.5,10,10,65.5,976.7838692974484,978.5
N,13,CDDP,45,67,10,10,67,980.988933896018,1002
N,13,CDDP,46,68.5,10,10,68.5,985.1986086611246,975.5
N,4,CDDP,1,0.5,10,10,1,948.4659732785526,932
N,4,CDDP,2,2,10,10,2.5,961.6566730787953,961.5
N,4,CDDP,3,3.5,10,10,4,973.8644145820462,972.5
N,4,CDDP,4,5,10,10,5.5,985.0233994865803,999.5
N,4,CDDP,5,6.5,10,10,7,995.0678294906729,999
N,4,CDDP,6,8,10,10,8.5,1003.9319062925991,997.5
N,4,CDDP,7,9.5,10,10,10,1011.5498315906343,1001.5
N,4,CDDP,8,11,10,10,11.5,1017.8558070830535,1011.5
N,4,CDDP,9,12.5,10,10,13,1022.784034468132,1014.5
N,4,CDDP,10,14,10,10,14.5,1026.2687154441446,1019.5
N,4,CDDP,11,15.5,10,10,16,1028.2440517093671,1016.5
N,4,CDDP,12,17,10,10,17.5,1028.6442449620745,1036
N,4,CDDP,13,18.5,10,10,19,1027.422646755485,1036
N,4,CDDP,14,20,10,10,20.5,1024.6599168784817,1030
N,4,CDDP,15,21.5,10,10,22,1020.4886495265528,1017.5
N,4,CDDP,16,23,10,10,23.5,1015.0415920940275,1012.5
N,4,CDDP,17,24.5,10,10,25,1008.4514919752339,1003
N,4,CDDP,18,26,10,10,26.5,1000.851096564501,1009
N,4,CDDP,19,27.5,10,10,28,992.3731532561567,1005.5
N,4,CDDP,20,29,10,10,29.5,983.15040944453,1001.5
N,4,CDDP,21,30.5,10,10,31,973.3156125239494,982
N,4,CDDP,22,32,10,10,32.5,963.0015098887433,970.5
N,4,CDDP,23,33.5,10,10,34,952.3408489332403,936
N,4,CDDP,24,35,10,10,35.5,941.4659663649109,960.5
N,4,CDDP,25,36.5,10,10,37,930.4845576797567,926.5
N,4,CDDP,26,38,10,10,38.5,919.466124496001,898.5
N,4,CDDP,27,39.5,10,10,40,908.4768829370047,905.5
N,4,CDDP,28,41,10,10,41.5,897.5830491261291,920
N,4,CDDP,29,42.5,10,10,43,886.8508391867348,895
N,4,CDDP,30,44,10,10,44.5,876.3464692421828,886
N,4,CDDP,31,45.5,10,10,46,866.1361554158342,855.5
N,4,CDDP,32,47,10,10,47.5,856.2861138310499,851.5
N,4,CDDP,33,48.5,10,10,49,846.8625606111909,855
N,4,CDDP,34,50,10,10,50.5,837.931711879618,846
N,4,CDDP,35,51.5,10,10,52,829.5597837596923,822
N,4,CDDP,36,53,10,10,53.5,821.7809057124564,827.5
N,4,CDDP,37,54.5,10,10,55,814.4158950678599,823
N,4,CDDP,38,56,10,10,56.5,807.1985501276447,830
N,4,CDDP,39,57.5,10,10,58,799.8624125002549,800
N,4,CDDP,40,59,10,10,59.5,792.1410237941337,789
N,4,CDDP,41,60.5,10,10,61,783.767925617725,778
N,4,CDDP,42,62,10,10,62.5,774.4766595794724,768.5
N,4,CDDP,43,63.5,10,10,64,764.0007672878193,769
N,4,CDDP,44,65,10,10,65.5,752.0737903512094,759
N,4,CDDP,45,66.5,10,10,67,738.4292703780861,756.5
N,4,CDDP,46,68,10,10,68.5,722.8007489768937,717
N,4,CDDP,47,69.5,10,10,70,704.921767756075,713.5
N,7,CDDP,1,1,10,10,1,781.711615108809,788.5
N,7,CDDP,2,2.5,10,10,2.5,808.4054510857553,806.5
N,7,CDDP,3,4,10,10,4,828.807914011966,818.5
N,7,CDDP,4,5.5,10,10,5.5,843.5493154596237,846
N,7,CDDP,5,7,10,10,7,853.259967000911,863
N,7,CDDP,6,8.5,10,10,8.5,858.5701802080102,845.5
N,7,CDDP,7,10,10,10,10,860.1102666531043,846.5
N,7,CDDP,8,11.5,10,10,11.5,858.5105379083753,865.5
N,7,CDDP,9,13,10,10,13,854.4013055460061,861.5
N,7,CDDP,10,14.5,10,10,14.5,848.412881138179,859.5
N,7,CDDP,11,16,10,10,16,841.1755762570766,839
N,7,CDDP,12,17.5,10,10,17.5,833.3197024748815,828.5
N,7,CDDP,13,19,10,10,19,825.4737415913011,841
N,7,CDDP,14,20.5,10,10,20.5,818.044772936542,813
N,7,CDDP,15,22,10,10,22,811.0098793091375,815
N,7,CDDP,16,23.5,10,10,23.5,804.29673965079,808
N,7,CDDP,17,25,10,10,25,797.8330329032013,803.5
N,7,CDDP,18,26.5,10,10,26.5,791.5464380080739,786.5
N,7,CDDP,19,28,10,10,28,785.36463390711,774
N,7,CDDP,20,29.5,10,10,29.5,779.2152995420121,777
N,7,CDDP,21,31,10,10,31,773.0261138544822,754
N,7,CDDP,22,32.5,10,10,32.5,766.7247557862225,767
N,7,CDDP,23,34,10,10,34,760.2389042789355,753.5
N,7,CDDP,24,35.5,10,10,35.5,753.4962382743233,753.5
N,7,CDDP,25,37,10,10,37,746.4281876475964,742.5
N,7,CDDP,26,38.5,10,10,38.5,739.0524537446535,745
N,7,CDDP,27,40,10,10,40,731.4730093820817,735
N,7,CDDP,28,41.5,10,10,41.5,723.7975783099762,725
N,7,CDDP,29,43,10,10,43,716.1338842784321,731.5
N,7,CDDP,30,44.5,10,10,44.5,708.5896510375446,716.5
N,7,CDDP,31,46,10,10,46,701.2726023374089,716.5
N,7,CDDP,32,47.5,10,10,47.5,694.2904619281203,711.5
N,7,CDDP,33,49,10,10,49,687.7509535597738,667
N,7,CDDP,34,50.5,10,10,50.5,681.7618009824649,687.5
N,7,CDDP,35,52,10,10,52,676.4307279462886,662.5
N,7,CDDP,36,53.5,10,10,53.5,671.8654582013401,657
N,7,CDDP,37,55,10,10,55,668.1619529558012,663
N,7,CDDP,38,56.5,10,10,56.5,665.3137957382379,660
N,7,CDDP,39,58,10,10,58,663.2618564634557,670.5
N,7,CDDP,40,59.5,10,10,59.5,661.9465693965603,658
N,7,CDDP,41,61,10,10,61,661.308368802657,659
N,7,CDDP,42,62.5,10,10,62.5,661.2876889468514,677
N,7,CDDP,43,64,10,10,64,661.8249640942486,656.5
N,7,CDDP,44,65.5,10,10,65.5,662.8606285099543,675
N,7,CDDP,45,67,10,10,67,664.3351164590738,650
N,7,CDDP,46,68.5,10,10,68.5,666.1888622067125,664
N,7,CDDP,47,70,10,10,70,668.362300017976,684.5
N,7,CDDP,48,71.5,10,10,71.5,670.7958641579695,661.5
N,8,CDDP,1,0.9,10,10,1,1402.328049025529,1402.5
N,8,CDDP,2,2.4,10,10,2.5,1405.3034657923454,1398.5
N,8,CDDP,3,3.9,10,10,4,1406.7056455781205,1412.5
N,8,CDDP,4,5.4,10,10,5.5,1406.745598135053,1406.5
N,8,CDDP,5,6.9,10,10,7,1405.6343332153408,1416.5
N,8,CDDP,6,8.4,10,10,8.5,1403.582860571182,1407
N,8,CDDP,7,9.9,10,10,10,1400.8021899547753,1382
N,8,CDDP,8,11.4,10,10,11.5,1397.5033311183186,1389.5
N,8,CDDP,9,12.9,10,10,13,1393.8972938140098,1410.5
N,8,CDDP,10,14.4,10,10,14.5,1390.1950877940476,1388.5
N,8,CDDP,11,15.9,10,10,16,1386.60772281063,1405
N,8,CDDP,12,17.4,10,10,17.5,1383.3462086159554,1357
N,8,CDDP,13,18.9,10,10,19,1380.5941445291892,1380.5
N,8,CDDP,14,20.4,10,10,20.5,1378.3430494817624,1382
N,8,CDDP,15,21.9,10,10,22,1376.5022949805493,1365
N,8,CDDP,16,23.4,10,10,23.5,1374.9809424296068,1371.5
N,8,CDDP,17,24.9,10,10,25,1373.6880532329917,1403.5
N,8,CDDP,18,26.4,10,10,26.5,1372.5326887947604,1375
N,8,CDDP,19,27.9,10,10,28,1371.4239105189697,1375.5
N,8,CDDP,20,29.4,10,10,29.5,1370.2707798096767,1380.5
N,8,CDDP,21,30.9,10,10,31,1368.9823580709374,1361.5
N,8,CDDP,22,32.4,10,10,32.5,1367.467706706809,1352.5
N,8,CDDP,23,33.9,10,10,34,1365.6358871213483,1367.5
N,8,CDDP,24,35.4,10,10,35.5,1363.3997414621736,1344.5
N,8,CDDP,25,36.9,10,10,37,1360.7368847175912,1349.5
N,8,CDDP,26,38.4,10,10,38.5,1357.679352882203,1341.5
N,8,CDDP,27,39.9,10,10,40,1354.2608726271008,1368.5
N,8,CDDP,28,41.4,10,10,41.5,1350.5151706233767,1354.5
N,8,CDDP,29,42.9,10,10,43,1346.4759735421237,1360.5
N,8,CDDP,30,44.4,10,10,44.5,1342.1770080544338,1352
N,8,CDDP,31,45.9,10,10,46,1337.6520008313996,1363
N,8,CDDP,32,47.4,10,10,47.5,1332.9346785441137,1347
N,8,CDDP,33,48.9,10,10,49,1328.0587678636682,1324
N,8,CDDP,34,50.4,10,10,50.5,1323.057995461155,1333
N,8,CDDP,35,51.9,10,10,52,1317.9660657554768,1295.5
N,8,CDDP,36,53.4,10,10,53.5,1312.8151726411472,1290
N,8,CDDP,37,54.9,10,10,55,1307.635061859679,1285
N,8,CDDP,38,56.4,10,10,56.5,1302.4552555568368,1303
N,8,CDDP,39,57.9,10,10,58,1297.3052758783845,1292
N,8,CDDP,40,59.4,10,10,59.5,1292.2146449700867,1316.5
N,8,CDDP,41,60.9,10,10,61,1287.2128849777082,1301
N,8,CDDP,42,62.4,10,10,62.5,1282.3295180470125,1272.5
